timestamp,tbs_sum
1592336047.3804214,290240
1592336048.394482,448944
1592336049.4126754,396792
1592336050.4292817,335576
1592336051.4162326,308592
1592336052.3924763,238752
1592336053.3817563,380552
1592336054.2756162,372104
1592336055.3468523,329048
1592336056.377395,306048
1592336057.4743023,593480
1592336058.3827832,207528
1592336059.363015,312960
1592336060.356845,372872
1592336061.2943406,376128
1592336062.405094,143960
1592336063.3792298,226896
1592336064.444266,474928
1592336065.3912945,688712
1592336066.3462389,479936
1592336067.2842617,543248
1592336068.3884532,464832
1592336069.3970633,317920
1592336070.3668067,176392
1592336071.4121938,205008
1592336072.35721,346256
1592336073.3477051,356120
1592336074.473163,308400
1592336075.394415,521528
1592336076.3647072,286768
1592336077.3032832,317288
1592336078.4152272,345584
1592336079.4028685,242840
1592336080.2640562,324080
1592336081.3411808,276288
1592336082.427432,423720
1592336083.3762338,286304
1592336084.4651473,251720
1592336085.337047,449488
1592336086.3843198,299976
1592336087.394338,390128
1592336088.4153092,372080
1592336089.389962,260096
1592336090.3850265,402176
1592336091.3841908,656408
1592336092.3502388,298440
1592336093.331816,239272
1592336094.431388,519464
1592336095.3159032,403008
1592336096.4472303,188920
1592336097.3994544,279552
1592336098.331493,150120
1592336099.4161906,279840
1592336100.428939,92376
1592336101.3780932,202488
1592336102.3932948,204224
1592336103.3829956,201264
1592336104.3760295,139792
1592336105.4629426,193568
1592336106.3787806,80936
1592336107.461201,159024
1592336108.4768558,147168
1592336109.4250011,299304
1592336110.2989786,194736
1592336111.4456992,213120
1592336112.3885353,193936
1592336113.3772285,171736
1592336114.366232,219120
1592336115.3722172,246832
1592336116.2513714,172800
1592336117.318643,111168
1592336118.315353,167296
1592336119.3727102,168240
1592336120.4524205,182680
1592336121.3310068,218880
1592336122.3657954,157600
1592336123.4809897,292176
1592336124.438758,143584
1592336125.356674,285000
1592336126.383284,193144
1592336127.3821964,89288
1592336128.375043,316088
1592336129.364907,206112
1592336130.329071,190048
1592336131.3435545,216944
1592336132.2936544,323352
1592336133.4080722,237640
1592336134.4191265,265400
1592336135.35451,182456
1592336136.4038026,215120
1592336137.3628435,128984
1592336138.396408,224464
1592336139.4110794,170960
1592336140.4523084,161400
1592336141.3936973,162328
1592336142.3847013,315192
1592336143.4776845,223824
1592336144.4092202,116424
1592336145.3919127,194688
1592336146.405131,223608
1592336147.4271593,317528
1592336148.3028457,110680
1592336149.4875414,146736
1592336150.3759546,229312
1592336151.3842337,261128
1592336152.4027064,133440
1592336153.4045074,157896
1592336154.350699,226832
1592336155.424684,234848
1592336156.358483,232152
1592336157.3995738,233264
1592336158.4906833,196560
1592336159.3636851,195384
1592336160.4360626,151824
1592336161.4410274,159576
1592336162.3829696,307600
1592336163.3073149,229248
1592336164.3122492,284480
1592336165.4410973,306552
1592336166.3856328,251688
1592336167.43004,236624
1592336168.360299,142032
1592336169.385067,180088
1592336170.5309663,274784
1592336171.3921337,131104
1592336172.4361546,244592
1592336173.5096247,152048
1592336174.3338654,170304
1592336175.2931366,111712
1592336176.4133248,212256
1592336177.434456,345712
1592336178.3928187,225784
1592336179.395927,247120
1592336180.410889,169056
1592336181.4326315,202160
1592336182.366278,149520
1592336183.396031,221360
1592336184.3818865,101928
1592336185.426447,119968
1592336186.3185425,194672
1592336187.304133,208560
1592336188.4163196,150168
1592336189.4189813,215504
1592336190.430473,187480
1592336191.2845397,350688
1592336192.4146595,235632
1592336193.3375084,143008
1592336194.4241076,131312
1592336195.3030477,292248
1592336196.427386,186216
1592336197.3171575,202040
1592336198.347825,181000
1592336199.3595989,194584
1592336200.365368,120064
1592336201.45963,191376
1592336202.341224,115784
1592336203.3948157,123496
1592336204.3865843,141128
1592336205.2914402,215624
1592336206.3022635,258384
1592336207.42225,206072
1592336208.3084278,297448
1592336209.4015667,155264
1592336210.3576565,141232
1592336211.3812127,193600
1592336212.3783948,157632
1592336213.355473,187208
1592336214.46614,306968
1592336215.246039,218520
1592336216.3753142,166272
1592336217.3402815,240680
1592336218.3849883,299352
1592336219.349957,210704
1592336220.4048922,220968
1592336221.3281703,210248
1592336222.3962123,135360
1592336223.3900516,167152
1592336224.4132595,108680
1592336225.3749585,170000
1592336226.4698672,179304
1592336227.2954524,119216
1592336228.4268262,95040
1592336229.4418242,140984
1592336230.320046,241976
1592336231.368888,124784
1592336232.3714893,155328
1592336233.4165697,137376
1592336234.393258,176360
1592336235.401987,171760
1592336236.4360757,95824
1592336237.370266,182224
1592336238.3443131,198056
1592336239.3587215,148488
1592336240.3020723,196984
1592336241.389683,163432
1592336242.3874805,200640
1592336243.4007971,123320
1592336244.3737524,119928
1592336245.4030063,171376
1592336246.4450164,269120
1592336247.3559604,279792
1592336248.348756,314536
1592336249.4606383,452000
1592336250.4192092,238152
1592336251.313635,382896
1592336252.4095278,267080
1592336253.4518502,207456
1592336254.3394587,233496
1592336255.4191544,290256
1592336256.3793614,213128
1592336257.3768823,97000
1592336258.3978958,206528
1592336259.3635342,182368
1592336260.3881052,164280
1592336261.336359,119360
1592336262.377421,193328
1592336263.2616563,224920
1592336264.378203,336120
1592336265.2706466,250744
1592336266.327871,220880
1592336267.4146514,178096
1592336268.3563883,163800
1592336269.330677,191224
1592336270.4267955,111144
1592336271.4324756,151152
1592336272.4025252,203472
1592336273.4483209,200448
1592336274.4160645,119504
1592336275.3295524,129616
1592336276.4497874,91488
1592336277.440858,113680
1592336278.3593526,125072
1592336279.4140472,163528
1592336280.4159818,180656
1592336281.410658,132784
1592336282.3947456,167000
1592336283.44651,230136
1592336284.362096,150416
1592336285.3474617,304232
1592336286.4452152,140544
1592336287.316497,248520
1592336288.403113,227608
