timestamp,tbs_sum
1617641021.9868438,15204672.0
1617641023.009212,13380088.0
1617641024.0081272,11346592.0
1617641025.0361469,11817720.0
1617641026.0033398,13444992.0
1617641027.01116,13526664.0
1617641028.0094717,12956368.0
1617641028.9941504,13284376.0
1617641030.015726,14353248.0
1617641031.0220141,17001320.0
1617641032.0405715,18386432.0
1617641032.9899805,13333448.0
1617641034.0134463,9259312.0
1617641034.9957516,8971816.0
1617641036.0045917,10116632.0
1617641037.356791,3580424.0
1617641038.027171,9990576.0
1617641039.0081599,9173144.0
1617641040.0398262,7728608.0
1617641041.0415587,6593920.0
1617641042.024689,8710984.0
1617641042.9836283,9614736.0
1617641044.0084946,10169376.0
1617641045.0020998,9217856.0
1617641046.0215883,9580888.0
1617641046.9956145,7301880.0
1617641048.001819,9608048.0
1617641048.997055,11631232.0
1617641049.9892669,13366912.0
1617641050.9956622,15576416.0
1617641052.0259957,12049560.0
1617641052.9985974,10967216.0
1617641054.0496292,11709448.0
1617641055.0223925,9078856.0
1617641055.9885123,7483432.0
1617641056.994053,6189816.0
1617641058.094254,9175736.0
1617641059.0053408,11718920.0
1617641060.0151236,12088008.0
1617641060.9929929,12669560.0
1617641061.9966547,11814096.0
1617641063.0325603,12213176.0
1617641064.011315,11493944.0
1617641064.9977987,11721792.0
1617641066.0349376,11544032.0
1617641067.009593,11573144.0
1617641068.0014462,11437944.0
1617641069.0091045,12388656.0
1617641070.041502,10532240.0
1617641071.0019474,10010304.0
1617641072.0358815,10758104.0
1617641072.9734263,11685080.0
1617641074.015282,12918768.0
1617641075.0377028,12393960.0
1617641076.020406,11428856.0
1617641077.0424147,11481432.0
1617641078.0384207,12719008.0
1617641078.9841151,12202816.0
1617641080.0101633,12356768.0
1617641081.055405,13461416.0
1617641082.0089428,12757352.0
1617641083.0271344,12155192.0
1617641084.0098464,11517200.0
1617641085.0496056,12290728.0
1617641085.9586883,12993488.0
1617641087.010782,13038496.0
1617641088.0049884,14224272.0
1617641089.0147135,13104960.0
1617641089.999587,13456560.0
1617641091.0180333,13366176.0
1617641091.971309,12490848.0
1617641093.0169222,10173312.0
1617641094.0006616,9937832.0
1617641094.9967759,9991832.0
1617641096.015231,6885488.0
1617641096.98814,8858392.0
1617641098.0110111,8646200.0
1617641099.020166,6722336.0
1617641100.0027924,7335208.0
1617641101.0560129,9181968.0
1617641101.9958696,7942976.0
1617641103.0051165,10138360.0
1617641104.0512002,13029720.0
1617641104.997312,13640424.0
1617641106.0763996,11679504.0
1617641107.0053198,13070688.0
1617641108.0072427,12928928.0
1617641109.0001233,11687416.0
1617641109.9995198,9074808.0
1617641111.010726,9114872.0
1617641111.9907246,7169944.0
1617641113.009208,8900632.0
1617641114.0376296,7788704.0
1617641115.0344293,9643032.0
1617641116.0479095,12168904.0
1617641117.0221984,12225240.0
1617641117.9875882,12343992.0
1617641119.0372424,10415504.0
1617641119.9929109,11194688.0
1617641121.068879,9118544.0
1617641121.9689136,9186544.0
1617641122.9954011,7751896.0
1617641123.945772,8547024.0
1617641125.0496213,10284744.0
1617641125.9856334,9805736.0
1617641127.0598674,9837992.0
1617641127.9929116,10006096.0
1617641128.9966583,7644728.0
1617641130.0155404,7795056.0
1617641131.0502279,6634872.0
1617641132.0224612,8030712.0
1617641133.0022225,8143248.0
1617641134.0146344,5801720.0
1617641135.0203629,7452640.0
1617641136.0100706,8236736.0
1617641137.0083315,7825016.0
1617641138.0224857,6974304.0
1617641139.0078683,5139152.0
1617641140.0853782,6128368.0
1617641140.961481,5505208.0
1617641142.0730846,5223904.0
1617641142.9036527,4347584.0
1617641144.026118,3740848.0
1617641145.015894,5101728.0
1617641146.0563421,8837744.0
1617641147.0337098,9502576.0
1617641147.9794712,8255152.0
1617641149.0072708,7306176.0
1617641150.052562,8049216.0
1617641150.9851496,9675800.0
1617641152.0390856,8376992.0
1617641153.011207,9273224.0
1617641153.9788609,9892568.0
1617641155.0736527,7586384.0
1617641155.9387581,8344016.0
1617641157.06407,8229424.0
1617641157.9538422,7585440.0
1617641158.9564674,8178440.0
1617641160.044769,8292264.0
1617641161.0659003,8853216.0
1617641161.9386067,8750352.0
1617641163.0491107,8409792.0
1617641163.97698,8071408.0
1617641165.0254688,7004920.0
1617641166.0286942,7278720.0
1617641167.030172,8804216.0
1617641167.9808464,8246792.0
1617641168.9894876,6190080.0
1617641170.0667334,7686760.0
1617641170.992315,8760744.0
1617641172.0524137,8680208.0
1617641173.0072725,9366696.0
1617641173.9438562,8018712.0
1617641175.0107522,7145456.0
1617641176.0576818,6748424.0
1617641177.0068877,5539576.0
1617641178.0377846,7077456.0
1617641179.014516,8036216.0
1617641180.007461,7644232.0
1617641181.03249,7099200.0
1617641181.998511,8144176.0
1617641183.0205874,8524296.0
1617641184.0465906,9825032.0
1617641184.9952848,10146488.0
1617641185.9703693,7541976.0
1617641187.0066843,7540592.0
1617641188.01293,7771896.0
1617641188.9854887,7379224.0
1617641189.985344,6005928.0
1617641190.9947722,4735568.0
1617641192.0535722,7154656.0
1617641193.0258102,7632408.0
1617641194.0016432,7417168.0
1617641194.9887452,4761856.0
1617641195.955424,5754304.0
1617641196.9930182,7011560.0
1617641198.0004358,5947424.0
1617641198.9900658,6210536.0
1617641200.031085,5610496.0
1617641200.9679012,5580688.0
1617641202.1104903,708584.0
1617641202.9847248,2260544.0
1617641204.0022275,5221960.0
1617641205.0006208,1097608.0
1617641206.2189598,5449256.0
1617641206.9131513,7994592.0
1617641207.7728937,2403456.0
1617641209.2032666,1026088.0
1617641209.9806962,3563688.0
1617641211.0832253,960576.0
1617641212.111612,3299424.0
1617641213.04234,7158464.0
1617641214.0290632,619872.0
1617641215.1505392,2903496.0
1617641216.0409744,4979512.0
1617641216.955288,6470960.0
1617641217.8523052,4831080.0
1617641219.0235531,656048.0
1617641219.886522,1197456.0
1617641221.007365,2233120.0
1617641222.0456026,841336.0
1617641223.0233288,697792.0
1617641224.179336,5572184.0
1617641224.871888,3598352.0
1617641225.991527,431864.0
1617641226.949056,408816.0
1617641228.0700216,424288.0
1617641229.0578055,875688.0
1617641229.9727347,2315456.0
1617641231.0239666,2852928.0
1617641232.004783,7111912.0
1617641233.0185585,8241856.0
1617641233.9977498,7955096.0
1617641234.8553424,2191312.0
1617641236.041841,2327824.0
1617641237.0683303,10369264.0
1617641238.021346,2780800.0
1617641238.9980748,8400936.0
1617641239.9001753,2159984.0
1617641241.1993213,5065168.0
1617641241.9599707,2389160.0
1617641243.078889,1125176.0
1617641244.0006475,755520.0
1617641245.197713,4817560.0
1617641245.8180258,5528704.0
1617641247.0109262,1377328.0
1617641247.9707408,9915808.0
1617641248.9500864,2060096.0
1617641249.9837432,2593936.0
1617641251.0468524,2146688.0
1617641251.9853446,3576480.0
1617641252.969836,1699120.0
1617641254.168383,3672696.0
1617641255.0277414,11534168.0
1617641256.0629525,10506896.0
1617641256.9831245,12990592.0
1617641257.9005024,10744592.0
1617641259.0753365,10952080.0
1617641260.013778,14108328.0
1617641260.9947014,12995112.0
1617641261.9638786,7691120.0
1617641262.9584267,756208.0
1617641264.0140905,754736.0
1617641265.0664334,3562408.0
1617641266.0083628,12966120.0
1617641266.9168248,5676032.0
1617641268.0130913,744104.0
1617641268.9914358,840072.0
1617641269.9869726,493632.0
1617641271.0129678,762600.0
1617641272.0223527,1161112.0
1617641272.9441843,6218352.0
1617641274.0137405,648120.0
1617641274.904283,670088.0
1617641276.086489,496248.0
1617641277.0514572,12497512.0
1617641277.9983718,18380936.0
1617641279.0710142,3725328.0
1617641280.1169307,8407352.0
1617641281.024865,22089624.0
1617641282.039983,19510440.0
1617641283.0331771,22425168.0
1617641284.0022755,18426576.0
1617641285.034552,8975568.0
1617641286.039258,13513880.0
1617641286.98533,13976216.0
1617641288.0187895,14048464.0
1617641289.0417356,14356696.0
1617641289.9437923,14276760.0
1617641291.0164492,11011640.0
1617641292.0056818,11386288.0
1617641293.050597,9437416.0
1617641294.0040977,15185472.0
1617641295.002729,16784608.0
1617641296.0409713,15805120.0
1617641296.9904752,16977632.0
1617641298.0146484,14656112.0
